anio,codigo_establecimiento,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_zona,nombre_zona,codigo_barrio_localidad,nombre_barrio_localidad,codigo_institucion,nombre_institucion,sector_o_tipo_gestion,anho_cod_geo,primer_grado_hombre,primer_grado_mujer,segundo_grado_hombre,segundo_grado_mujer,tercer_grado_hombre,tercer_grado_mujer,cuarto_grado_hombre,cuarto_grado_mujer,quinto_grado_hombre,quinto_grado_mujer,sexto_grado_hombre,sexto_grado_mujer,septimo_grado_hombre,septimo_grado_mujer,octavo_grado_hombre,octavo_grado_mujer,noveno_grado_hombre,noveno_grado_mujer,total_matriculados_hombre,total_matriculados_mujer
2020,1702012,17,Alto Paraguay,05,Carmelo Peralta,2,Rural,9203,PUERTO GUARANI - SUB URBANO,868,ESCUELA BÁSICA N° 1458 TENIENTE PRIMERO FLORENCIO FERNÁNDEZ,Oficial,,0,2,3,1,3,0,3,2,2,1,0,3,0,0,0,0,0,0,11,9
2020,1702010,17,Alto Paraguay,05,Carmelo Peralta,2,Rural,9206,ISLA MARGARITA,8770,ESCUELA BÁSICA N° 596 PROFESOR DOCTOR LUIS MARÍA ARGAÑA,Oficial,,8,5,7,10,6,9,5,6,7,3,7,4,0,0,0,0,0,0,40,37
2020,1702021,17,Alto Paraguay,05,Carmelo Peralta,2,Rural,52130,SAN MIGUEL,12388,ESCUELA BÁSICA N° 7073 SAN MIGUEL,Oficial,,4,6,9,12,10,4,8,9,0,0,0,0,0,0,0,0,0,0,31,31
2020,1702024,17,Alto Paraguay,05,Carmelo Peralta,2,Rural,9202,COM INDIG GUIDA ICHAI,15360,ESCUELA BÁSICA N° 7404 JNACOIDE DOSAPEI,Oficial,,1,2,0,0,3,4,0,0,1,0,0,2,0,0,0,0,0,0,5,8
2020,1702027,17,Alto Paraguay,05,Carmelo Peralta,2,Rural,9207,COM INDIG PUNTA,16085,ESCUELA BÁSICA N° 7587 LA PUNTA Y TIOGAI,Oficial,,10,5,5,6,3,1,4,6,1,5,1,4,0,0,0,0,0,0,24,27
2020,1702011,17,Alto Paraguay,05,Carmelo Peralta,2,Rural,9205,PUERTO SASTRE - LA ESPERANZA SUB-URBANO,8439,ESCUELA BÁSICA N° 96 ALEJO GARCIA,Oficial,,13,4,11,9,5,8,3,8,5,4,6,3,0,0,0,0,0,0,43,36
2020,1701003,17,Alto Paraguay,01,Fuerte Olimpo,1,Urbana,8988,URBANO OLIMPO,3918,COLEGIO NACIONAL MONSEÑOR ÁNGEL MUZZOLÓN,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,11,17,16,5,14,15,41,37
2020,1701004,17,Alto Paraguay,01,Fuerte Olimpo,1,Urbana,8989,ZONA RIBERA OLIMPO,3467,ESCUELA BÁSICA N° 117 MAYOR RAMÓN BEJARANO,Oficial,,24,19,31,14,24,16,9,22,17,24,12,15,12,6,9,11,10,7,148,134
2020,1701012,17,Alto Paraguay,01,Fuerte Olimpo,2,Rural,8989,ZONA RIBERA OLIMPO,2870,ESCUELA BÁSICA N° 1277 CORONEL DE INTENDENCIA MILITAR (S.R.) DON SAMPSON HARRISON,Oficial,,5,2,0,4,1,1,0,2,1,1,2,0,0,0,0,0,0,0,9,10
2020,1701015,17,Alto Paraguay,01,Fuerte Olimpo,1,Urbana,8988,URBANO OLIMPO,1077,ESCUELA BÁSICA N° 14499,Oficial,,4,6,5,2,2,1,4,1,1,2,2,2,0,0,0,0,0,0,18,14
2020,1703003,17,Alto Paraguay,01,Fuerte Olimpo,2,Rural,#¡NULO!,LOCALIDAD A  CONFIRMAR,6078,ESCUELA BÁSICA N° 2261 SANTA LIBRADA,Oficial,,0,0,0,1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,4,5
2020,1701011,17,Alto Paraguay,01,Fuerte Olimpo,2,Rural,8992,ZONA TORO PAMPA OESTE,2892,ESCUELA BÁSICA N° 2390 MONSEÑOR ALEJO OVELAR COLMÁN,Privado Subvencionado,,0,2,7,6,6,3,3,3,3,6,6,1,8,11,12,4,7,3,52,39
2020,1701002,17,Alto Paraguay,01,Fuerte Olimpo,2,Rural,8990,COM INDIG VIRGEN SANTISIMA,3970,ESCUELA BÁSICA N° 2484,Oficial,,3,6,3,4,7,4,6,4,4,4,5,0,1,4,5,1,1,3,35,30
2020,1701001,17,Alto Paraguay,01,Fuerte Olimpo,1,Urbana,8986,SAN MIGUEL,4492,ESCUELA BÁSICA N° 5865 SAN MIGUEL ARCANGEL,Oficial,,15,6,8,11,7,8,5,4,4,1,6,3,0,0,0,0,0,0,45,33
2020,1701013,17,Alto Paraguay,01,Fuerte Olimpo,2,Rural,8991,TORO PAMPA SUB-URBANO,2798,ESCUELA BÁSICA N° 5868 DOCTOR ANDRÉS RIVAROLA QUEIROLO,Oficial,,10,10,11,10,10,15,7,9,3,10,7,2,7,8,9,9,4,6,68,79
2020,1701017,17,Alto Paraguay,01,Fuerte Olimpo,2,Rural,8985,MARIA AUXILIADORA,13665,ESCUELA BÁSICA N° 7270 MARÍA AUXILIADORA,Privado Subvencionado,,5,7,9,8,1,4,2,2,5,5,2,2,0,0,0,0,0,0,24,28
2020,1702026,17,Alto Paraguay,01,Fuerte Olimpo,2,Rural,8985,MARIA AUXILIADORA,16084,ESCUELA BÁSICA N° 7875 MARÍA  AUXILIADORA,Oficial,,0,1,1,2,1,1,0,4,4,6,0,0,0,0,0,0,0,0,6,14
2020,1701023,17,Alto Paraguay,01,Fuerte Olimpo,2,Rural,8987,LOCALIDAD A CONFIRMAR,17098,ESCUELA BÁSICA N°  8077 TUPASY RENDA,Privado,,1,1,1,3,1,0,3,1,0,1,0,0,0,0,0,0,0,0,6,6
2020,1703582,17,Alto Paraguay,01,Fuerte Olimpo,2,Rural,52100,COM INDIG LA  ABUNDANCIA,999987,ESCUELA BÁSICA N° 8268 ABUNDANCIA,Oficial,,2,7,1,2,0,1,2,3,1,0,1,2,1,3,4,0,1,3,13,21
2020,1703004,17,Alto Paraguay,03,Mayor Pablo Lagerenza,2,Rural,9435,LOCALIDAD A CONFIRMAR,3010,ESCUELA BÁSICA N° 5880 SANTA ROSA DE LIMA,Oficial,,11,8,6,7,8,8,3,3,7,7,5,5,4,4,11,3,0,0,55,45
2020,1702023,17,Alto Paraguay,02,Puerto Casado,1,Urbana,9000,DON BOSCO,6831,COLEGIO NACIONAL JUANA MARÍA DE LARA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,24,22,18,20,12,14,54,56
2020,1702008,17,Alto Paraguay,02,Puerto Casado,1,Urbana,9003,URBANO LA VICTORIA,9140,ESCUELA BÁSICA N° 1154 CEFERINO NAMUNCURA,Oficial,,1,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,4
2020,1702004,17,Alto Paraguay,02,Puerto Casado,1,Urbana,9000,DON BOSCO,6068,ESCUELA BÁSICA N° 1155 DOMINGO SAVIO,Privado Subvencionado,,13,13,27,9,15,13,19,11,11,19,19,13,15,13,10,14,8,14,137,119
2020,1702014,17,Alto Paraguay,02,Puerto Casado,2,Rural,8995,COM INDIG MACHETE VAINA,8272,ESCUELA BÁSICA N° 14708,Oficial,,9,6,5,6,3,0,2,3,4,3,0,2,0,0,0,0,0,0,23,20
2020,1702003,17,Alto Paraguay,02,Puerto Casado,1,Urbana,8999,SAN MIGUEL,7600,ESCUELA BÁSICA N° 2894 GENERAL  BERNARDINO CABALLERO,Oficial,,15,8,18,14,22,13,18,22,6,16,11,18,0,0,0,0,0,0,90,91
2020,1702013,17,Alto Paraguay,02,Puerto Casado,2,Rural,8996,ZONA PUERTO CASADO,8107,ESCUELA BÁSICA N° 3730,Oficial,,3,4,1,5,3,7,1,4,3,2,6,3,8,4,1,2,0,1,26,32
2020,1656012,17,Alto Paraguay,02,Puerto Casado,2,Rural,9002,LAS PALMAS -REGION 180,10128,ESCUELA BÁSICA N° 4685 KM. 145,Privado,,5,3,8,6,1,4,3,2,1,3,4,0,0,0,0,0,0,0,22,18
2020,1702016,17,Alto Paraguay,02,Puerto Casado,2,Rural,9001,COM INDIG RIACHO MOSQUITO,7895,ESCUELA BÁSICA N° 4710 SANTA TERESITA DEL NIÑO JESÚS,Oficial,,11,5,13,16,11,13,15,9,16,14,15,14,15,6,8,10,4,6,108,93
2020,1603005,17,Alto Paraguay,02,Puerto Casado,2,Rural,52106,ZONA MONTANIA,6235,ESCUELA BÁSICA N° 6309 ARCO IRIS,Privado Subvencionado,,24,17,10,14,20,10,17,13,13,10,9,9,18,15,10,3,5,4,126,95
2020,1702020,17,Alto Paraguay,02,Puerto Casado,2,Rural,8997,COM INDIG SAN ISIDRO KM 39,11675,ESCUELA BÁSICA N° 7031 JUAN DIEGO,Oficial,,4,4,4,1,6,2,1,8,1,0,0,0,0,0,0,0,0,0,16,15
2020,1702029,17,Alto Paraguay,02,Puerto Casado,2,Rural,8994,LOCALIDAD A CONFIRMAR,16432,ESCUELA BÁSICA N° 7685,Oficial,,8,3,5,1,2,0,4,0,0,1,0,0,0,0,0,0,0,0,19,5
2020,1702001,17,Alto Paraguay,02,Puerto Casado,1,Urbana,8996,ZONA PUERTO CASADO,7940,ESCUELA BÁSICA N° 97 JUAN DE AYOLAS,Oficial,,10,8,9,8,7,8,9,5,9,9,5,6,0,0,0,0,0,0,49,44
2020,1001025,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7326,BOQUERON,6457,CENTRO REGIONAL DE EDUCACIÓN DOCTOR JOSÉ GASPAR RODRÍGUEZ DE FRANCIA,Oficial,,101,85,94,104,100,95,62,104,96,99,92,107,102,115,119,128,126,153,892,990
2020,1001073,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7347,23 DE OCTUBRE,6624,COLEGIO NACIONAL 8 DE DICIEMBRE,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,21,11,23,14,54,33
2020,1001036,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7335,"6 A 7,5 ACARAY",6601,COLEGIO NACIONAL ADELA SPERATTI,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,29,26,22,30,20,32,71,88
2020,1001011,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7336,OBRERO,6588,COLEGIO NACIONAL BERNARDINO CABALLERO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,6,16,12
2020,1001079,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7332,CIUDAD NUEVA,6572,COLEGIO NACIONAL CIUDAD NUEVA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,39,42,35,48,35,49,109,139
2020,1703700,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7332,CIUDAD NUEVA,6609,COLEGIO NACIONAL DEFENSORES DEL CHACO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,16,7,28,16
2020,1001103,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7350,"7,5 A 9 ACARAY",6535,COLEGIO NACIONAL DR. ROBERTO L. PETIT,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,36,32,34,50,40,44,110,126
2020,1001104,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7324,PABLO ROJAS,6562,COLEGIO NACIONAL JOSÉ ASUNCIÓN FLORES,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,5,7,7
2020,1001291,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7325,10 A 13 ACARAY,7217,COLEGIO NACIONAL NUEVO HORIZONTE,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,61,68,64,70,48,71,173,209
2020,1001325,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7357,11 A 13 ACARAY,7218,COLEGIO NACIONAL PADRE GUIDO CORONEL,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,24,19,16,21,18,21,58,61
2020,1001016,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7330,REMANSITO,6592,COLEGIO NACIONAL SAN ANTONIO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,9,1
2020,1001076,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7328,SAN JOSE,6608,COLEGIO NACIONAL SAN ANTONIO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,11,9
2020,1001094,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7345,SAN JUAN - 7 A 9 ACARAY,6574,COLEGIO NACIONAL SAN JUAN,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,11,8
2020,1001018,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7364,MICROCENTRO,6594,COLEGIO NACIONAL SAN RAFAEL,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,4,17,15,24,29
2020,1001055,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7338,SANTA ANA,6580,COLEGIO NACIONAL SANTA ANA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,7,18,10,7,10,18,27,43
2020,1001121,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7366,8 A 9 MONDAY,6569,COLEGIO PRIVADO MANUEL ORTÍZ GUERRERO,Privado,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,6
2020,1001295,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7331,11 A 13 MONDAY,7196,ESCUELA BÁSICA N° 1015 RVDO. PADRE GUIDO CORONEL,Oficial,,12,21,17,17,13,5,12,17,12,8,9,5,14,15,14,6,5,4,108,98
2020,1001089,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7360,9 A 11 MONDAY,6521,ESCUELA BÁSICA N° 1016 PRESBÍTERO GUIDO CORONEL,Oficial,,30,28,28,34,38,29,34,20,25,32,27,25,19,24,23,18,13,16,237,226
2020,1001006,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7339,FATIMA,6438,ESCUELA BÁSICA N° 1017 VIRGEN DE FÁTIMA,Oficial,,16,9,20,11,9,13,11,10,7,8,6,8,10,8,13,15,8,6,100,88
2020,1001007,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7323,AREA 3,11041,ESCUELA BÁSICA N° 1189 SAGRADA FAMILIA,Oficial,,45,44,64,51,44,34,45,47,41,43,39,46,38,48,46,39,36,55,398,407
2020,1001082,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7328,SAN JOSE,6514,ESCUELA BÁSICA N° 1204 SAN JOSÉ,Privado,,45,41,35,37,42,52,47,29,28,45,35,35,45,49,25,48,32,44,334,380
2020,1001026,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7326,BOQUERON,6458,ESCUELA BÁSICA N° 1229 SANTA TERESITA DEL NIÑO JESÚS,Privado,,29,27,29,33,30,30,23,27,28,26,30,25,33,26,22,41,19,31,243,266
2020,1001114,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7326,BOQUERON,6546,ESCUELA BÁSICA N° 14941 BAUTISTA DEL ALTO PARANÁ,Privado,,15,24,20,24,9,13,15,18,15,10,16,17,27,20,10,17,13,14,140,157
2020,1001088,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7366,8 A 9 MONDAY,6520,ESCUELA BÁSICA N° 1523 JUANA MARÍA DE LARA,Oficial,,100,90,89,106,81,83,78,75,58,55,61,83,71,69,69,66,71,80,678,707
2020,1001291,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7325,10 A 13 ACARAY,7192,ESCUELA BÁSICA N° 1527 SANTA LUCÍA,Oficial,,47,36,53,30,35,39,48,44,49,44,43,41,0,0,0,0,0,0,275,234
2020,1001054,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7359,SAN LUCAS,6486,ESCUELA BÁSICA N° 1530 GENERAL EUGENIO ALEJANDRINO GARAY,Oficial,,17,21,11,8,12,14,19,15,12,10,17,15,15,12,16,10,21,12,140,117
2020,1001005,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7330,REMANSITO,6437,ESCUELA BÁSICA N° 1531 SAN FRANCISCO DE ASÍS,Oficial,,35,27,39,56,17,30,36,42,29,18,36,26,19,34,14,26,16,21,241,280
2020,1001035,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7324,PABLO ROJAS,6472,ESCUELA BÁSICA N° 1532 PRIMER INTENDENTE MUNICIPAL,Oficial,,65,65,54,61,75,64,58,56,46,56,47,73,86,59,74,74,73,78,578,586
2020,1001079,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7332,CIUDAD NUEVA,6511,ESCUELA BÁSICA N° 1533 CIUDAD NUEVA,Oficial,,54,48,55,46,47,35,34,35,37,32,35,48,25,21,16,23,26,16,329,304
2020,1001077,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7327,CIUDAD NUEVA,6509,ESCUELA BÁSICA N° 1534 DEFENSORES DEL CHACO,Oficial,,84,68,80,72,71,64,61,64,61,75,67,49,71,67,83,50,62,62,640,571
2020,1001244,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7334,DON BOSCO,10215,ESCUELA BÁSICA N° 15377 NUEVA ESPERANZA,Oficial,,12,12,8,8,14,16,14,12,16,6,17,9,13,10,6,14,7,9,107,96
2020,1001050,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7361,AREA 1,6482,ESCUELA BÁSICA N° 1632 AUGUSTO ROA BASTOS,Oficial,,59,63,66,55,67,46,52,61,68,52,59,62,57,67,70,91,80,85,578,582
2020,1001017,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7329,AREA 4,6449,ESCUELA BÁSICA N° 1633 ESPÍRITU SANTO,Oficial,,77,82,75,75,72,72,60,76,66,69,67,66,63,69,66,52,44,53,590,614
2020,1001029,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7326,BOQUERON,6461,ESCUELA BÁSICA N° 2174 GIMNASIO DEL SABER,Privado,,27,35,27,27,16,20,20,18,15,19,30,19,16,21,29,17,20,28,200,204
2020,1001292,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7357,11 A 13 ACARAY,7193,ESCUELA BÁSICA N° 2966 NUESTRA SEÑORA DEL HUERTO,Oficial,,62,40,50,59,46,55,56,50,40,46,57,45,39,49,39,35,31,34,420,413
2020,1001282,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7331,11 A 13 MONDAY,7197,ESCUELA BÁSICA N° 2969 PROFESORA RAMONA EUDOSIA PRIETO DE GONZÁLEZ,Oficial,,9,6,9,6,12,11,14,8,7,8,12,5,11,12,11,13,9,8,94,77
2020,1001091,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7360,9 A 11 MONDAY,6523,ESCUELA BÁSICA N° 2970 VIRGEN DE FÁTIMA,Oficial,,23,38,20,27,34,26,24,26,31,30,21,25,27,22,19,30,14,27,213,251
2020,1001034,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7340,LA BLANCA,6466,ESCUELA BÁSICA N° 2972 SAGRADA FAMILIA,Oficial,,50,41,48,51,43,44,30,34,39,42,36,36,52,62,38,59,42,42,378,411
2020,1001065,10,Alto Paraná,01,Ciudad del Este,1,Urbana,50798,SAN ISIDRO,6497,ESCUELA BÁSICA N° 2973 SAN ISIDRO LABRADOR,Oficial,,27,24,33,24,34,28,30,20,38,22,35,33,29,34,21,23,37,28,284,236
2020,1001036,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7335,"6 A 7,5 ACARAY",6468,ESCUELA BÁSICA N° 2974 ARANDU RAITY,Oficial,,30,27,32,21,21,25,22,26,26,26,28,23,0,0,0,0,0,0,159,148
2020,1001096,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7345,SAN JUAN - 7 A 9 ACARAY,6528,ESCUELA BÁSICA N° 2975 AUGUSTO ROA BASTOS,Oficial,,30,25,29,35,24,23,30,20,17,17,18,26,6,6,8,3,0,0,162,155
2020,1001004,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7344,SAN ROQUE,6436,ESCUELA BÁSICA N° 2976 SAN ROQUE,Oficial,,20,9,17,15,12,11,17,12,14,9,11,14,12,7,13,19,12,9,128,105
2020,1001073,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7347,23 DE OCTUBRE,6505,ESCUELA BÁSICA N° 2977 8 DE DICIEMBRE,Oficial,,40,40,41,48,50,40,49,42,42,33,36,33,37,41,30,29,31,41,356,347
2020,1001055,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7338,SANTA ANA,6487,ESCUELA BÁSICA N° 2978 SANTA ANA,Oficial,,50,48,53,54,51,53,44,39,57,39,37,44,27,35,24,32,39,30,382,374
2020,1001020,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7351,SAN BLAS,6452,ESCUELA BÁSICA N° 2979 SAN AGUSTÍN,Oficial,,17,15,15,21,19,9,11,7,19,8,11,7,10,15,7,13,9,9,118,104
2020,1001076,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7328,SAN JOSE,6508,ESCUELA BÁSICA N° 2980,Oficial,,6,10,9,13,6,9,12,8,7,8,6,8,3,1,6,4,0,0,55,61
2020,1001016,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7330,REMANSITO,6448,ESCUELA BÁSICA N° 2981 SAN ANTONIO DE PADUA,Oficial,,36,26,39,25,29,25,21,12,38,29,25,36,28,27,24,20,19,19,259,219
2020,1001015,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7358,SAN MIGUEL - AREA 2,6447,ESCUELA BÁSICA N° 2982 SAN MIGUEL,Oficial,,12,12,17,16,20,19,16,14,19,14,16,18,12,19,8,13,13,7,133,132
2020,1001075,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7327,CIUDAD NUEVA,6507,ESCUELA BÁSICA N° 2983 NIÑOS MÁRTIRES DE ACOSTA ÑÚ,Oficial,,33,20,27,17,23,10,26,21,9,20,16,12,13,18,18,23,12,13,177,154
2020,1001083,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7366,8 A 9 MONDAY,6515,ESCUELA BÁSICA N° 2987 JUAN PABLO SEGUNDO,Oficial,,25,23,30,31,26,27,19,28,29,25,40,26,33,25,31,30,23,36,256,251
2020,1001094,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7345,SAN JUAN - 7 A 9 ACARAY,6526,ESCUELA BÁSICA N° 3053 SAN CARLOS,Oficial,,33,32,30,35,33,24,29,23,29,27,27,27,28,22,22,15,22,23,253,228
2020,1001008,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7329,AREA 4,6440,ESCUELA BÁSICA N° 3227 ARANDURÁ,Privado,,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2
2020,1001097,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7355,SAN JUAN - JARDIN DEL ESTE - 7 A 9 ACARAY,6529,ESCUELA BÁSICA N° 3406 MUJER PARAGUAYA,Oficial,,45,46,39,48,42,36,36,42,41,31,38,36,41,50,46,56,61,43,389,388
2020,1001027,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7342,JUAN E O'LEARY,6459,ESCUELA BÁSICA N° 354 SAN BLAS,Oficial,,71,58,53,63,52,53,59,51,52,45,64,53,74,66,70,54,47,47,542,490
2020,1001104,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7324,PABLO ROJAS,6536,ESCUELA BÁSICA N° 3743 SAN ANTONIO,Oficial,,37,26,18,20,19,23,28,30,23,18,20,20,21,19,16,20,10,17,192,193
2020,1001106,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7342,JUAN E O'LEARY,6538,ESCUELA BÁSICA N° 3842 C.E.LIBANES DEL PY,Privado,,4,6,9,12,8,6,9,6,10,6,10,6,6,2,6,14,5,7,67,65
2020,1001092,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7327,CIUDAD NUEVA,6524,ESCUELA BÁSICA N° 4018 SANTA LUCÍA,Oficial,,21,17,19,12,17,15,8,14,9,18,11,8,15,9,7,10,9,14,116,117
2020,1001101,10,Alto Paraná,01,Ciudad del Este,1,Urbana,7355,SAN JUAN - JARDIN DEL ESTE - 7 A 9 ACARAY,6533,ESCUELA BÁSICA N° 4019 ESPÍRITU SANTO,Oficial,,18,17,21,19,19,16,20,14,9,16,18,16,10,12,8,11,8,8,131,129
