anio,codigo_establecimiento,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_zona,nombre_zona,codigo_barrio_localidad,nombre_barrio_localidad,codigo_institucion,nombre_institucion,sector_o_tipo_gestion,anho_cod_geo,primer_grado_hombre,primer_grado_mujer,segundo_grado_hombre,segundo_grado_mujer,tercer_grado_hombre,tercer_grado_mujer,cuarto_grado_hombre,cuarto_grado_mujer,quinto_grado_hombre,quinto_grado_mujer,sexto_grado_hombre,sexto_grado_mujer,septimo_grado_hombre,septimo_grado_mujer,octavo_grado_hombre,octavo_grado_mujer,noveno_grado_hombre,noveno_grado_mujer,total_matriculados_hombre,total_matriculados_mujer
2022,1702007,17,Alto Paraguay,5,Carmelo Peralta,1,Urbana,2,VIRGEN DEL CARMEN,9342,ESCUELA BÁSICA N° 1268 PDTE. CARLOS ANTONIO LÓPEZ,Oficial,,17,14,18,13,25,14,13,16,9,8,15,15,0,0,0,0,0,0,97,80
2022,1702006,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,210,PUERTO GUARANI - SUB URBANO,10106,ESCUELA BÁSICA N° 1456 DOMINGO MARTÍNEZ DE IRALA,Oficial,,10,8,15,7,18,13,9,11,11,10,9,7,0,0,0,0,0,0,72,56
2022,1702010,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,200,ISLA MARGARITA,8770,ESCUELA BÁSICA N° 596 PROFESOR DOCTOR LUIS MARÍA ARGAÑA,Oficial,,5,7,13,7,1,10,7,6,5,10,3,3,0,0,0,0,0,0,34,43
2022,1702021,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,1705004,SAN MIGUEL,12388,ESCUELA BÁSICA N° 7073 SAN MIGUEL,Oficial,,11,8,10,8,7,11,13,12,8,5,8,7,0,0,0,0,0,0,57,51
2022,1702024,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,130,COM INDIG GUIDA ICHAI,15360,ESCUELA BÁSICA N° 7404 JNACOIDE DOSAPEI,Oficial,,2,2,1,3,1,2,0,3,1,0,0,0,0,0,0,0,0,0,5,10
2022,1702027,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,160,COM INDIG PUNTA,16085,ESCUELA BÁSICA N° 7587 LA PUNTA Y TIOGAI,Oficial,,6,10,4,6,9,4,5,3,2,5,1,3,0,0,0,0,0,0,27,31
2022,1702011,17,Alto Paraguay,5,Carmelo Peralta,2,Rural,225,PUERTO SASTRE - LA ESPERANZA SUB-URBANO,8439,ESCUELA BÁSICA N° 96 ALEJO GARCIA,Oficial,,11,11,8,4,9,6,13,9,5,8,3,8,0,0,0,0,0,0,49,46
2022,1701003,17,Alto Paraguay,1,Fuerte Olimpo,1,Urbana,1,URBANO OLIMPO,3918,COLEGIO NACIONAL MONSEÑOR ÁNGEL MUZZOLÓN,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,10,11,15,9,5,13,30,33
2022,1701004,17,Alto Paraguay,1,Fuerte Olimpo,1,Urbana,150,ZONA RIBERA OLIMPO,3467,ESCUELA BÁSICA N° 117 MAYOR RAMÓN BEJARANO,Oficial,,13,25,26,19,21,17,29,11,22,17,8,21,11,7,6,8,6,4,142,129
2022,1701012,17,Alto Paraguay,1,Fuerte Olimpo,2,Rural,150,ZONA RIBERA OLIMPO,2870,ESCUELA BÁSICA N° 1277 CORONEL DE INTENDENCIA MILITAR (S.R.) DON SAMPSON HARRISON,Oficial,,4,1,1,2,4,1,0,5,1,1,0,2,0,0,0,0,0,0,10,12
2022,1701015,17,Alto Paraguay,1,Fuerte Olimpo,1,Urbana,1,URBANO OLIMPO,1077,ESCUELA BÁSICA N° 14499,Oficial,,3,4,4,2,7,9,4,2,1,1,1,0,0,0,0,0,0,0,20,18
2022,1701011,17,Alto Paraguay,1,Fuerte Olimpo,2,Rural,230,ZONA TORO PAMPA OESTE,2892,ESCUELA BÁSICA N° 2390 MONSEÑOR ALEJO OVELAR COLMÁN,Privado Subvencionado,,1,2,2,3,3,5,5,4,5,4,5,5,3,5,5,4,5,7,34,39
2022,1701002,17,Alto Paraguay,1,Fuerte Olimpo,2,Rural,240,COM INDIG VIRGEN SANTISIMA,3970,ESCUELA BÁSICA N° 2484,Oficial,,0,2,6,2,3,5,3,4,5,4,5,4,5,4,3,1,1,3,31,29
2022,1701001,17,Alto Paraguay,1,Fuerte Olimpo,1,Urbana,1,SAN MIGUEL,4492,ESCUELA BÁSICA N° 5865 SAN MIGUEL ARCANGEL,Oficial,,9,2,10,6,6,5,5,11,4,4,5,4,0,0,0,0,0,0,39,32
2022,1701013,17,Alto Paraguay,1,Fuerte Olimpo,2,Rural,180,TORO PAMPA SUB-URBANO,2798,ESCUELA BÁSICA N° 5868 DOCTOR ANDRÉS RIVAROLA QUEIROLO,Oficial,,22,11,17,10,14,12,12,11,15,16,7,8,14,24,9,11,12,10,122,113
2022,1701017,17,Alto Paraguay,1,Fuerte Olimpo,2,Rural,210,MARIA AUXILIADORA,13665,ESCUELA BÁSICA N° 7270 MARÍA AUXILIADORA,Privado Subvencionado,,3,9,5,3,9,7,4,9,1,2,1,2,0,0,0,0,0,0,23,32
2022,1701023,17,Alto Paraguay,1,Fuerte Olimpo,2,Rural,1701190,ZONA FLORIDA,17098,ESCUELA BÁSICA N°  8077 TUPASY RENDA,Privado,,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,3,2
2022,1703582,17,Alto Paraguay,1,Fuerte Olimpo,2,Rural,1701250,COM INDIG LA  ABUNDANCIA,999987,ESCUELA BÁSICA N° 8268 ABUNDANCIA,Oficial,,3,1,2,2,2,8,2,2,2,3,3,4,1,2,1,2,1,2,17,26
2022,1702023,17,Alto Paraguay,2,Puerto Casado,1,Urbana,2,DON BOSCO,6831,COLEGIO NACIONAL JUANA MARÍA DE LARA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,16,29,18,22,19,22,53,73
2022,1702004,17,Alto Paraguay,2,Puerto Casado,1,Urbana,2,DON BOSCO,6068,ESCUELA BÁSICA N° 1155 DOMINGO SAVIO,Privado Subvencionado,,14,7,13,19,17,10,22,11,13,14,18,10,11,20,16,11,13,11,137,113
2022,1702014,17,Alto Paraguay,2,Puerto Casado,2,Rural,320,COM INDIG MACHETE VAINA,8272,ESCUELA BÁSICA N° 14708,Oficial,,2,0,8,7,5,1,5,6,1,1,1,2,0,0,0,0,0,0,22,17
2022,1702003,17,Alto Paraguay,2,Puerto Casado,1,Urbana,4,SAN MIGUEL,7600,ESCUELA BÁSICA N° 2894 GENERAL  BERNARDINO CABALLERO,Oficial,,19,9,7,10,17,11,21,17,18,14,14,14,0,0,0,0,0,0,96,75
2022,1702013,17,Alto Paraguay,2,Puerto Casado,2,Rural,280,ZONA PUERTO CASADO,8107,ESCUELA BÁSICA N° 3730,Oficial,,7,0,2,2,2,3,4,6,1,5,1,3,9,3,5,3,7,3,38,28
2022,1656012,17,Alto Paraguay,2,Puerto Casado,2,Rural,180,LAS PALMAS -REGION 180,10128,ESCUELA BÁSICA N° 4685 KM. 145,Privado,,5,7,11,2,8,2,3,5,5,5,5,1,0,0,0,0,0,0,37,22
2022,1702016,17,Alto Paraguay,2,Puerto Casado,2,Rural,340,COM INDIG RIACHO MOSQUITO,7895,ESCUELA BÁSICA N° 4710 SANTA TERESITA DEL NIÑO JESÚS,Oficial,,7,9,7,13,10,12,13,12,17,13,12,12,17,13,13,13,9,8,105,105
2022,1603005,17,Alto Paraguay,2,Puerto Casado,2,Rural,1702170,ZONA MONTANIA,6235,ESCUELA BÁSICA N° 6309 ARCO IRIS,Privado Subvencionado,,11,9,10,11,16,16,13,14,12,18,8,9,11,12,5,6,10,7,96,102
2022,1702020,17,Alto Paraguay,2,Puerto Casado,2,Rural,300,COM INDIG SAN ISIDRO KM 39,11675,ESCUELA BÁSICA N° 7031 JUAN DIEGO,Oficial,,0,0,0,0,4,4,4,1,3,6,0,5,0,0,0,0,0,0,11,16
2022,1702029,17,Alto Paraguay,2,Puerto Casado,2,Rural,999,LOCALIDAD A CONFIRMAR,16432,ESCUELA BÁSICA N° 7685,Oficial,,0,1,4,1,8,4,3,1,5,0,0,1,0,0,0,0,0,0,20,8
2022,1702032,17,Alto Paraguay,2,Puerto Casado,2,Rural,"","",16717,ESCUELA BÁSICA N° 7874 PADRE LIVIO FARIÑA,Oficial,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,1702026,17,Alto Paraguay,2,Puerto Casado,2,Rural,210,MARIA AUXILIADORA,16084,ESCUELA BÁSICA N° 7875 MARÍA  AUXILIADORA,Oficial,,1,3,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,2,9
2022,1702001,17,Alto Paraguay,2,Puerto Casado,1,Urbana,280,ZONA PUERTO CASADO,7940,ESCUELA BÁSICA N° 97 JUAN DE AYOLAS,Oficial,,13,12,9,12,10,10,11,8,9,8,10,5,0,0,0,0,0,0,62,55
2022,1001025,10,Alto Paraná,1,Ciudad del Este,1,Urbana,12,BOQUERON,6457,CENTRO REGIONAL DE EDUCACIÓN DOCTOR JOSÉ GASPAR RODRÍGUEZ DE FRANCIA,Oficial,,92,75,86,87,94,87,95,95,94,95,63,105,115,114,100,120,112,133,851,911
2022,1001073,10,Alto Paraná,1,Ciudad del Este,1,Urbana,24,23 DE OCTUBRE,6624,COLEGIO NACIONAL 8 DE DICIEMBRE,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,16,9,19,13,26,19,61,41
2022,1001036,10,Alto Paraná,1,Ciudad del Este,1,Urbana,5,"6 A 7,5 ACARAY",6601,COLEGIO NACIONAL ADELA SPERATTI,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,28,23,24,20,27,23,79,66
2022,1001011,10,Alto Paraná,1,Ciudad del Este,1,Urbana,18,OBRERO,6588,COLEGIO NACIONAL BERNARDINO CABALLERO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,10,5
2022,1001079,10,Alto Paraná,1,Ciudad del Este,1,Urbana,24,CIUDAD NUEVA,6572,COLEGIO NACIONAL CIUDAD NUEVA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,32,29,26,29,55,46,113,104
2022,1703700,10,Alto Paraná,1,Ciudad del Este,1,Urbana,24,CIUDAD NUEVA,6609,COLEGIO NACIONAL DEFENSORES DEL CHACO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,23,12,40,15
2022,1001103,10,Alto Paraná,1,Ciudad del Este,1,Urbana,3,"7,5 A 9 ACARAY",6535,COLEGIO NACIONAL DR. ROBERTO L. PETIT,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,33,31,28,42,37,36,98,109
2022,1001291,10,Alto Paraná,1,Ciudad del Este,1,Urbana,1,10 A 13 ACARAY,7217,COLEGIO NACIONAL NUEVO HORIZONTE,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,61,54,43,53,52,71,156,178
2022,1001325,10,Alto Paraná,1,Ciudad del Este,1,Urbana,1,11 A 13 ACARAY,7218,COLEGIO NACIONAL PADRE GUIDO CORONEL,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,23,22,20,22,22,17,65,61
2022,1001076,10,Alto Paraná,1,Ciudad del Este,1,Urbana,33,SAN ALFREDO,6608,COLEGIO NACIONAL SAN ANTONIO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2022,1001016,10,Alto Paraná,1,Ciudad del Este,1,Urbana,20,REMANSITO,6592,COLEGIO NACIONAL SAN ANTONIO,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
2022,1001094,10,Alto Paraná,1,Ciudad del Este,1,Urbana,3,SAN JUAN - 7 A 9 ACARAY,6574,COLEGIO NACIONAL SAN JUAN,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,15,6
2022,1001018,10,Alto Paraná,1,Ciudad del Este,1,Urbana,10,MICROCENTRO,6594,COLEGIO NACIONAL SAN RAFAEL,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,8,8,17,27,29
2022,1001055,10,Alto Paraná,1,Ciudad del Este,1,Urbana,23,SANTA ANA,6580,COLEGIO NACIONAL SANTA ANA,Oficial,,0,0,0,0,0,0,0,0,0,0,0,0,11,19,10,16,11,21,32,56
2022,1001121,10,Alto Paraná,1,Ciudad del Este,1,Urbana,25,8 A 9 MONDAY,6569,COLEGIO PRIVADO MANUEL ORTÍZ GUERRERO,Privado,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,6
2022,1001295,10,Alto Paraná,1,Ciudad del Este,1,Urbana,26,11 A 13 MONDAY,7196,ESCUELA BÁSICA N° 1015 RVDO. PADRE GUIDO CORONEL,Oficial,,19,13,14,12,18,22,12,14,9,12,11,16,12,10,10,3,11,10,116,112
2022,1001089,10,Alto Paraná,1,Ciudad del Este,1,Urbana,32,9 A 11 MONDAY,6521,ESCUELA BÁSICA N° 1016 PRESBÍTERO GUIDO CORONEL,Oficial,,31,34,29,28,34,33,35,33,30,35,34,24,22,28,16,20,8,15,239,250
2022,1001007,10,Alto Paraná,1,Ciudad del Este,1,Urbana,38,AREA 3,11041,ESCUELA BÁSICA N° 1189 SAGRADA FAMILIA,Oficial,,56,42,37,40,48,44,56,49,47,35,42,44,38,40,36,43,39,42,399,379
2022,1001082,10,Alto Paraná,1,Ciudad del Este,1,Urbana,14,SAN JOSE,6514,ESCUELA BÁSICA N° 1204 SAN JOSÉ,Privado,,41,39,35,39,38,38,33,45,37,49,40,29,26,43,34,34,39,43,323,359
2022,1001026,10,Alto Paraná,1,Ciudad del Este,1,Urbana,12,BOQUERON,6458,ESCUELA BÁSICA N° 1229 SANTA TERESITA DEL NIÑO JESÚS,Privado,,22,30,20,30,32,29,26,33,30,29,22,27,29,25,28,36,30,26,239,265
2022,1001114,10,Alto Paraná,1,Ciudad del Este,1,Urbana,12,BOQUERON,6546,ESCUELA BÁSICA N° 14941 BAUTISTA DEL ALTO PARANÁ,Privado,,27,12,14,14,17,22,22,19,9,11,13,19,14,8,12,14,26,18,154,137
2022,1001088,10,Alto Paraná,1,Ciudad del Este,1,Urbana,25,8 A 9 MONDAY,6520,ESCUELA BÁSICA N° 1523 JUANA MARÍA DE LARA,Oficial,,94,83,99,71,97,81,90,97,74,74,63,74,59,53,59,66,60,71,695,670
2022,1001291,10,Alto Paraná,1,Ciudad del Este,1,Urbana,1,10 A 13 ACARAY,7192,ESCUELA BÁSICA N° 1527 SANTA LUCÍA,Oficial,,31,39,35,39,42,33,53,31,37,36,44,43,0,0,0,0,0,0,242,221
2022,1001054,10,Alto Paraná,1,Ciudad del Este,1,Urbana,36,SAN LUCAS,6486,ESCUELA BÁSICA N° 1530 GENERAL EUGENIO ALEJANDRINO GARAY,Oficial,,24,30,23,17,11,14,18,12,15,16,18,14,20,12,18,15,17,9,164,139
2022,1001005,10,Alto Paraná,1,Ciudad del Este,1,Urbana,20,REMANSITO,6437,ESCUELA BÁSICA N° 1531 SAN FRANCISCO DE ASÍS,Oficial,,34,28,34,31,24,28,37,55,20,24,30,43,22,13,18,25,9,17,228,264
2022,1001035,10,Alto Paraná,1,Ciudad del Este,1,Urbana,8,PABLO ROJAS,6472,ESCUELA BÁSICA N° 1532 PRIMER INTENDENTE MUNICIPAL,Oficial,,45,64,48,56,66,61,48,59,63,64,51,49,43,53,55,69,64,49,483,524
2022,1001079,10,Alto Paraná,1,Ciudad del Este,1,Urbana,24,CIUDAD NUEVA,6511,ESCUELA BÁSICA N° 1533 CIUDAD NUEVA,Oficial,,53,47,38,43,42,45,44,32,40,26,41,29,19,22,27,32,14,15,318,291
2022,1001077,10,Alto Paraná,1,Ciudad del Este,1,Urbana,15,CIUDAD NUEVA,6509,ESCUELA BÁSICA N° 1534 DEFENSORES DEL CHACO,Oficial,,88,69,74,59,77,64,80,77,75,62,57,56,63,76,66,46,51,59,631,568
2022,1001244,10,Alto Paraná,1,Ciudad del Este,1,Urbana,4,DON BOSCO,10215,ESCUELA BÁSICA N° 15377 NUEVA ESPERANZA,Oficial,,13,13,12,10,10,12,8,11,15,16,13,11,10,7,17,14,11,8,109,102
2022,1001050,10,Alto Paraná,1,Ciudad del Este,1,Urbana,13,AREA 1,6482,ESCUELA BÁSICA N° 1632 AUGUSTO ROA BASTOS,Oficial,,51,53,62,57,57,63,64,57,63,52,60,61,67,64,71,76,70,88,565,571
2022,1001017,10,Alto Paraná,1,Ciudad del Este,1,Urbana,37,AREA 4,6449,ESCUELA BÁSICA N° 1633 ESPÍRITU SANTO,Oficial,,80,78,74,60,67,78,78,76,59,76,59,73,60,60,51,54,50,52,578,607
2022,1001029,10,Alto Paraná,1,Ciudad del Este,1,Urbana,12,BOQUERON,6461,ESCUELA BÁSICA N° 2174 GIMNASIO DEL SABER,Privado,,20,12,25,24,25,23,19,21,19,18,20,17,14,19,27,20,14,20,183,174
2022,1001292,10,Alto Paraná,1,Ciudad del Este,1,Urbana,1,11 A 13 ACARAY,7193,ESCUELA BÁSICA N° 2966 NUESTRA SEÑORA DEL HUERTO,Oficial,,53,48,55,43,60,49,41,65,42,55,59,45,37,39,36,29,26,36,409,409
2022,1001282,10,Alto Paraná,1,Ciudad del Este,1,Urbana,26,11 A 13 MONDAY,7197,ESCUELA BÁSICA N° 2969 PROFESORA RAMONA EUDOSIA PRIETO DE GONZÁLEZ,Oficial,,10,9,11,9,11,9,11,6,10,9,13,6,9,10,12,10,5,10,92,78
2022,1001091,10,Alto Paraná,1,Ciudad del Este,1,Urbana,32,9 A 11 MONDAY,6523,ESCUELA BÁSICA N° 2970 VIRGEN DE FÁTIMA,Oficial,,22,25,35,23,25,30,18,27,34,18,19,28,35,23,19,28,20,19,227,221
2022,1001034,10,Alto Paraná,1,Ciudad del Este,1,Urbana,29,LA BLANCA,6466,ESCUELA BÁSICA N° 2972 SAGRADA FAMILIA,Oficial,,33,32,52,36,36,39,45,45,35,44,32,31,48,41,49,38,33,48,363,354
2022,1001065,10,Alto Paraná,1,Ciudad del Este,1,Urbana,1001035,SAN ISIDRO,6497,ESCUELA BÁSICA N° 2973 SAN ISIDRO LABRADOR,Oficial,,27,26,31,27,21,24,31,29,30,31,33,20,34,18,31,26,26,42,264,243
2022,1001036,10,Alto Paraná,1,Ciudad del Este,1,Urbana,5,"6 A 7,5 ACARAY",6468,ESCUELA BÁSICA N° 2974 ARANDU RAITY,Oficial,,29,31,30,19,32,27,30,23,24,27,20,29,0,0,0,0,0,0,165,156
2022,1001096,10,Alto Paraná,1,Ciudad del Este,1,Urbana,3,SAN JUAN - 7 A 9 ACARAY,6528,ESCUELA BÁSICA N° 2975 AUGUSTO ROA BASTOS,Oficial,,33,37,23,16,37,23,24,35,25,26,21,16,10,9,0,0,0,0,173,162
2022,1001004,10,Alto Paraná,1,Ciudad del Este,1,Urbana,21,SAN ROQUE,6436,ESCUELA BÁSICA N° 2976 SAN ROQUE,Oficial,,17,17,14,12,25,7,11,11,15,13,17,10,13,10,9,11,11,7,132,98
2022,1001073,10,Alto Paraná,1,Ciudad del Este,1,Urbana,24,23 DE OCTUBRE,6505,ESCUELA BÁSICA N° 2977 8 DE DICIEMBRE,Oficial,,37,29,30,30,45,42,33,44,47,38,46,38,37,28,31,26,23,40,329,315
2022,1001055,10,Alto Paraná,1,Ciudad del Este,1,Urbana,23,SANTA ANA,6487,ESCUELA BÁSICA N° 2978 SANTA ANA,Oficial,,58,41,43,49,50,49,43,55,50,51,38,42,43,28,27,28,27,34,379,377
2022,1001020,10,Alto Paraná,1,Ciudad del Este,1,Urbana,9,SAN BLAS,6452,ESCUELA BÁSICA N° 2979 SAN AGUSTÍN,Oficial,,16,13,16,11,18,13,15,17,14,8,13,6,16,6,6,9,6,11,120,94
2022,1001076,10,Alto Paraná,1,Ciudad del Este,1,Urbana,33,SAN ALFREDO,6508,ESCUELA BÁSICA N° 2980,Oficial,,6,9,5,2,7,11,10,12,3,8,13,7,5,6,4,9,0,0,53,64
2022,1001016,10,Alto Paraná,1,Ciudad del Este,1,Urbana,20,REMANSITO,6448,ESCUELA BÁSICA N° 2981 SAN ANTONIO DE PADUA,Oficial,,38,30,17,21,37,19,35,22,27,24,22,19,32,30,15,33,17,12,240,210
2022,1001015,10,Alto Paraná,1,Ciudad del Este,1,Urbana,19,SAN MIGUEL - AREA 2,6447,ESCUELA BÁSICA N° 2982 SAN MIGUEL,Oficial,,15,14,13,11,12,11,16,17,12,15,20,18,21,12,14,19,12,14,135,131
2022,1001075,10,Alto Paraná,1,Ciudad del Este,1,Urbana,15,CIUDAD NUEVA,6507,ESCUELA BÁSICA N° 2983 NIÑOS MÁRTIRES DE ACOSTA ÑÚ,Oficial,,25,25,26,31,32,22,29,15,23,11,23,21,11,21,14,11,12,18,195,175
2022,1001083,10,Alto Paraná,1,Ciudad del Este,1,Urbana,25,8 A 9 MONDAY,6515,ESCUELA BÁSICA N° 2987 JUAN PABLO SEGUNDO,Oficial,,34,28,18,30,29,23,31,34,30,26,24,29,31,25,41,28,27,22,265,245
2022,1001094,10,Alto Paraná,1,Ciudad del Este,1,Urbana,3,SAN JUAN - 7 A 9 ACARAY,6526,ESCUELA BÁSICA N° 3053 SAN CARLOS,Oficial,,36,26,25,35,36,28,26,32,33,22,29,20,21,27,24,25,17,13,247,228
2022,1001008,10,Alto Paraná,1,Ciudad del Este,1,Urbana,37,AREA 4,6440,ESCUELA BÁSICA N° 3227 ARANDURÁ,Privado,,0,0,0,0,0,0,3,1,0,0,2,1,0,0,0,0,0,0,5,2
2022,1001097,10,Alto Paraná,1,Ciudad del Este,1,Urbana,31,SAN JUAN - JARDIN DEL ESTE - 7 A 9 ACARAY,6529,ESCUELA BÁSICA N° 3406 MUJER PARAGUAYA,Oficial,,54,41,50,46,45,47,42,42,45,34,37,44,59,43,44,44,37,49,413,390
2022,1001027,10,Alto Paraná,1,Ciudad del Este,1,Urbana,11,JUAN E O'LEARY,6459,ESCUELA BÁSICA N° 354 SAN BLAS,Oficial,,63,44,35,54,68,53,46,55,50,51,42,44,50,47,53,49,64,57,471,454
2022,1001104,10,Alto Paraná,1,Ciudad del Este,1,Urbana,8,PABLO ROJAS,6536,ESCUELA BÁSICA N° 3743 SAN ANTONIO,Oficial,,22,23,27,20,35,25,20,22,20,18,23,34,23,18,16,20,11,18,197,198
2022,1001106,10,Alto Paraná,1,Ciudad del Este,1,Urbana,11,JUAN E O'LEARY,6538,ESCUELA BÁSICA N° 3842 C.E.LIBANES DEL PY,Privado,,8,4,9,9,4,5,9,11,7,5,6,5,9,5,7,4,4,2,63,50
2022,1001092,10,Alto Paraná,1,Ciudad del Este,1,Urbana,15,CIUDAD NUEVA,6524,ESCUELA BÁSICA N° 4018 SANTA LUCÍA,Oficial,,14,15,16,21,21,19,19,11,14,14,9,15,9,15,9,6,14,9,125,125
2022,1001101,10,Alto Paraná,1,Ciudad del Este,1,Urbana,31,SAN JUAN - JARDIN DEL ESTE - 7 A 9 ACARAY,6533,ESCUELA BÁSICA N° 4019 ESPÍRITU SANTO,Oficial,,21,22,12,14,16,17,18,21,20,16,24,13,15,22,13,16,12,12,151,153
2022,1001314,10,Alto Paraná,1,Ciudad del Este,1,Urbana,36,SAN LUCAS,13438,ESCUELA BÁSICA N° 4036 SANTO DOMINGO,Privado Subvencionado,,3,2,1,7,5,0,0,3,5,2,2,4,0,0,0,0,0,0,16,18
2022,1001161,10,Alto Paraná,1,Ciudad del Este,1,Urbana,1,11 A 13 ACARAY,6653,ESCUELA BÁSICA N° 4613 NIÑOS HÉROES DE ACOSTA ÑÚ,Oficial,,18,12,22,13,17,10,18,13,13,8,10,9,0,0,0,0,0,0,98,65
2022,1001069,10,Alto Paraná,1,Ciudad del Este,1,Urbana,5,"6 A 7,5 ACARAY",6501,ESCUELA BÁSICA N° 4624 SANTA CLARA,Privado,,55,47,42,56,27,32,33,38,25,31,27,24,25,30,15,19,17,19,266,296
2022,1001001,10,Alto Paraná,1,Ciudad del Este,1,Urbana,19,SAN MIGUEL - AREA 2,6433,ESCUELA BÁSICA N° 4630 INMACULADA CONCEPCIÓN,Privado,,3,7,5,7,4,2,9,2,1,1,5,3,0,0,0,0,0,0,27,22
